Run command:
./bin/aff3ct --sim-type "BFER" -C "BCH" -N "127" -K "99" -T "4" -m "0" -M "10" -s "0.2" -e "1000" --chn-type "AWGN" --chn-implem "FAST" --sim-pyber "BCH (127,99,4)" 
Curve name:
BCH (127,99,4)
Trace:
# ----------------------------------------------------
# ---- A FAST FORWARD ERROR CORRECTION TOOLBOX >> ----
# ----------------------------------------------------
# Parameters :
# * Simulation ------------------------------------
#    ** Type                   = BFER
#    ** Type of bits           = int32
#    ** Type of reals          = float32
#    ** Date (UTC)             = 2018-07-27 09:13:47
#    ** Git version            = v1.3.2-825-g5c9c077
#    ** Code type (C)          = BCH
#    ** Noise range            = 0 -> 10 dB
#    ** Noise type (E)         = EBN0
#    ** Seed                   = 0
#    ** Statistics             = off
#    ** Debug mode             = off
#    ** Multi-threading (t)    = 48 thread(s)
#    ** Coset approach (c)     = no
#    ** Coded monitoring       = no
#    ** Bad frames tracking    = off
#    ** Bad frames replay      = off
#    ** Bit rate               = 0.779528 (99/127)
#    ** Inter frame level      = 1
# * Source ----------------------------------------
#    ** Type                   = RAND
#    ** Implementation         = STD
#    ** Info. bits (K_info)    = 99
# * Codec -----------------------------------------
#    ** Type                   = BCH
#    ** Info. bits (K)         = 99
#    ** Codeword size (N_cw)   = 127
#    ** Frame size (N)         = 127
#    ** Code rate              = 0.779528 (99/127)
# * Encoder ---------------------------------------
#    ** Type                   = BCH
#    ** Systematic             = yes
# * Decoder ---------------------------------------
#    ** Type (D)               = ALGEBRAIC
#    ** Implementation         = STD
#    ** Systematic             = yes
#    ** Galois field order (m) = 7
#    ** Correction power (T)   = 4
# * Modem -----------------------------------------
#    ** Type                   = BPSK
#    ** Implementation         = STD
#    ** Bits per symbol        = 1
#    ** Sampling factor        = 1
#    ** Sigma square           = on
# * Channel ---------------------------------------
#    ** Type                   = AWGN
#    ** Implementation         = FAST
#    ** Complex                = off
#    ** Add users              = off
# * Monitor ---------------------------------------
#    ** Frame error count (e)  = 1000
#    ** Compute mutual info    = no
# * Terminal --------------------------------------
#    ** Enabled                = yes
#    ** Frequency (ms)         = 500
# 
# The simulation is running...
# ---------------------||------------------------------------------------------||---------------------
#  Signal Noise Ratio  ||   Bit Error Rate (BER) and Frame Error Rate (FER)    ||  Global throughput  
#         (SNR)        ||                                                      ||  and elapsed time   
# ---------------------||------------------------------------------------------||---------------------
# ----------|----------||----------|----------|----------|----------|----------||----------|----------
#     Es/N0 |    Eb/N0 ||      FRA |       BE |       FE |      BER |      FER ||  SIM_THR |    ET/RT 
#      (dB) |     (dB) ||          |          |          |          |          ||   (Mb/s) | (hhmmss) 
# ----------|----------||----------|----------|----------|----------|----------||----------|----------
      -1.08 |     0.00 ||     2964 |    31129 |     2958 | 1.06e-01 | 9.98e-01 ||    1.027 | 00h00'00   
      -0.88 |     0.20 ||     2420 |    24437 |     2415 | 1.02e-01 | 9.98e-01 ||   45.366 | 00h00'00   
      -0.68 |     0.40 ||     2966 |    28339 |     2956 | 9.65e-02 | 9.97e-01 ||   51.833 | 00h00'00   
      -0.48 |     0.60 ||     2421 |    21937 |     2399 | 9.15e-02 | 9.91e-01 ||   46.858 | 00h00'00   
      -0.28 |     0.80 ||     3085 |    26480 |     3051 | 8.67e-02 | 9.89e-01 ||   56.485 | 00h00'00   
      -0.08 |     1.00 ||     2554 |    20684 |     2496 | 8.18e-02 | 9.77e-01 ||   50.681 | 00h00'00   
       0.12 |     1.20 ||     3303 |    24662 |     3193 | 7.54e-02 | 9.67e-01 ||   59.693 | 00h00'00   
       0.32 |     1.40 ||     2631 |    18279 |     2499 | 7.02e-02 | 9.50e-01 ||   57.702 | 00h00'00   
       0.52 |     1.60 ||     3345 |    21678 |     3098 | 6.55e-02 | 9.26e-01 ||   63.125 | 00h00'00   
       0.72 |     1.80 ||     2625 |    15917 |     2360 | 6.12e-02 | 8.99e-01 ||   59.157 | 00h00'00   
       0.92 |     2.00 ||     3466 |    19092 |     3021 | 5.56e-02 | 8.72e-01 ||   66.013 | 00h00'00   
       1.12 |     2.20 ||     2832 |    14051 |     2317 | 5.01e-02 | 8.18e-01 ||   60.950 | 00h00'00   
       1.32 |     2.40 ||     3578 |    15407 |     2667 | 4.35e-02 | 7.45e-01 ||   69.022 | 00h00'00   
       1.52 |     2.60 ||     2727 |    10893 |     1954 | 4.03e-02 | 7.17e-01 ||   64.835 | 00h00'00   
       1.72 |     2.80 ||     3685 |    12541 |     2340 | 3.44e-02 | 6.35e-01 ||   70.879 | 00h00'00   
       1.92 |     3.00 ||     3101 |     9189 |     1754 | 2.99e-02 | 5.66e-01 ||   70.251 | 00h00'00   
       2.12 |     3.20 ||     3777 |     8975 |     1764 | 2.40e-02 | 4.67e-01 ||   76.639 | 00h00'00   
       2.32 |     3.40 ||     3118 |     6085 |     1242 | 1.97e-02 | 3.98e-01 ||   72.156 | 00h00'00   
       2.52 |     3.60 ||     3906 |     5900 |     1226 | 1.53e-02 | 3.14e-01 ||   81.136 | 00h00'00   
       2.72 |     3.80 ||     3933 |     4636 |     1014 | 1.19e-02 | 2.58e-01 ||   83.198 | 00h00'00   
       2.92 |     4.00 ||     5365 |     4581 |     1018 | 8.62e-03 | 1.90e-01 ||  100.157 | 00h00'00   
       3.12 |     4.20 ||     6892 |     4533 |     1008 | 6.64e-03 | 1.46e-01 ||  117.863 | 00h00'00   
